Year,Position,Artist,Song Title
2011,1,Adele,Rolling In The Deep
2011,2,LMFAO feat. Lauren Bennett and GoonRock,Party Rock Anthem
2011,3,Katy Perry,Firework
2011,4,Katy Perry feat. Kanye West,E.T.
2011,5,"Pitbull feat. Ne-Yo, Afrojack and Nayer",Give Me Everything
2011,6,Bruno Mars,Grenade
2011,7,Cee Lo Green,F**K You (Forget You)
2011,8,Nicki Minaj,Super Bass
2011,9,Maroon 5 feat. Christina Aguilera,Moves Like Jagger
2011,10,Black Eyed Peas,Just Can't Get Enough
2011,11,Jennifer Lopez feat. Pitbull,On The Floor
2011,12,Rihanna,S&M
2011,13,Foster The People,Pumped Up Kicks
2011,14,Katy Perry,Last Friday Night (T.G.I.F.)
2011,15,Bruno Mars,Just The Way You Are
2011,16,Enrique Iglesias feat. Ludacris and DJ Frank E,Tonight (I'm Lovin' You)
2011,17,P!Nk,Raise Your Glass
2011,18,Lady Gaga,Born This Way
2011,19,P!Nk,F**Kin' Perfect
2011,20,Rihanna feat. Drake,What's My Name?
2011,21,Chris Brown feat. Lil Wayne and Busta Rhymes,Look At Me Now
2011,22,Jeremih feat. 50 Cent,Down On Me
2011,23,Lil Wayne,How To Love
2011,24,Adele,Someone Like You
2011,25,OneRepublic,Good Life
2011,26,Bruno Mars,The Lazy Song
2011,27,Britney Spears,Till The World Ends
2011,28,Lupe Fiasco,The Show Goes On
2011,29,Lady Gaga,The Edge Of Glory
2011,30,Ke$Ha,We R Who We R
2011,31,Wiz Khalifa,Black And Yellow
2011,32,Hot Chelle Rae,Tonight Tonight
2011,33,Ke$Ha,Blow
2011,34,Bad Meets Evil feat. Bruno Mars,Lighters
2011,35,Band Perry,If I Die Young
2011,36,Gym Class Heroes feat. Adam Levine,Stereo Hearts
2011,37,Black Eyed Peas,The Time (Dirty Bit)
2011,38,Diddy - Dirty Money feat. Skylar Grey,Coming Home
2011,39,Pitbull feat. T-Pain,Hey Baby (Drop It To The Floor)
2011,40,Rihanna,Only Girl (In The World)
2011,41,Lil Wayne feat. Cory Gunz,6 Foot 7 Foot
2011,42,Lady Antebellum,Just A Kiss
2011,43,Jason Aldean,Dirt Road Anthem
2011,44,Taio Cruz,Dynamite
2011,45,Waka Flocka Flame feat. Roscoe Dash and Wale,No Hands
2011,46,Britney Spears,I Wanna Go
2011,47,"DJ Khaled feat. Drake, Rick Ross and Lil Wayne",I'm On One
2011,48,Cobra Starship feat. Sabi,You Make Me Feel...
2011,49,Chris Brown,Yeah 3x
2011,50,Nicki Minaj feat. Drake,Moment 4 Life
2011,51,Dr. Dre feat. Eminem and Skylar Grey,I Need A Doctor
2011,52,Nelly,Just A Dream
2011,53,Kelly Rowland feat. Lil Wayne,Motivation
2011,54,Edward Maya and Vika Jigulina,Stereo Love
2011,55,Christina Perri,Jar Of Hearts
2011,56,Wiz Khalifa,Roll Up
2011,57,LMFAO,Sexy And I Know It
2011,58,Far*East Movement feat. Ryan Tedder,Rocketeer
2011,59,Kanye West,All Of The Lights
2011,60,Britney Spears,Hold It Against Me
2011,61,Usher,More
2011,62,Avril Lavigne,What The Hell
2011,63,Tinie Tempah feat. Eric Turner,Written In The Stars
2011,64,Trey Songz feat. Nicki Minaj,Bottoms Up
2011,65,Usher feat. Pitbull,DJ Got Us Fallin' In Love
2011,66,Script,For The First Time
2011,67,Blake Shelton,Honey Bee
2011,68,Jason Aldean With Kelly Clarkson,Don't You Wanna Stay
2011,69,Rihanna feat. Calvin Harris,We Found Love
2011,70,Keri Hilson,Pretty Girl Rock
2011,71,Lady Gaga,You And I
2011,72,Far*East Movement feat. Cataracs and Dev,Like A G6
2011,73,David Guetta feat. Usher,Without You
2011,74,Taylor Swift,Back To December
2011,75,Katy Perry,Teenage Dream
2011,76,Eli Young Band,Crazy Girl
2011,77,Rihanna,Cheers (Drink To That)
2011,78,Selena Gomez and The Scene,Who Says
2011,79,Jake Owen,Barefoot Blue Jean Night
2011,80,Zac Brown Band feat. Jimmy Buffett,Knee Deep
2011,81,Luke Bryan,Country Girl (Shake It For Me)
2011,82,Brad Paisley With Carrie Underwood,Remind Me
2011,83,Dev,In The Dark
2011,84,New Boyz feat. The Cataracs and Dev,Backseat
2011,85,Drake,Headlines
2011,86,Beyonce,Best Thing I Never Had
2011,87,Jason Derulo,Don't Wanna Go Home
2011,88,David Guetta feat. Flo Rida and Nicki Minaj,Where Them Girls At
2011,89,Chris Brown,She Ain't You
2011,90,Rodney Atkins,Take A Back Road
2011,91,Mike Posner,Please Don't Go
2011,92,Miguel,Sure Thing
2011,93,Jessie J feat. B.O.B,Price Tag
2011,94,Blake Shelton,God Gave Me You
2011,95,Lil Wayne feat. Drake,She Will
2011,96,Thompson Square,Are You Gonna Kiss Me Or Not
2011,97,Neon Trees,Animal
2011,98,Kenny Chesney feat. Grace Potter,You And Tequila
2011,99,Zac Brown Band,Colder Weather
2011,100,Big Sean feat. Chris Brown,My Last
