Year,Position,Artist,Song Title
2012,1,Gotye feat. Kimbra,Somebody That I Used To Know
2012,2,Carly Rae Jepsen,Call Me Maybe
2012,3,fun. feat. Janelle Monae,We Are Young
2012,4,Maroon 5 feat. Wiz Khalifa,Payphone
2012,5,Ellie Goulding,Lights
2012,6,Wanted,Glad You Came
2012,7,Kelly Clarkson,Stronger (What Doesn't Kill You)
2012,8,Rihanna feat. Calvin Harris,We Found Love
2012,9,Nicki Minaj,Starships
2012,10,One Direction,What Makes You Beautiful
2012,11,Flo Rida feat. Sia,Wild Ones
2012,12,Adele,Set Fire To The Rain
2012,13,LMFAO,Sexy And I Know It
2012,14,fun.,Some Nights
2012,15,Katy Perry,Wide Awake
2012,16,Flo Rida,Good Feeling
2012,17,Flo Rida,Whistle
2012,18,Maroon 5,One More Night
2012,19,Train,Drive By
2012,20,Drake feat. Lil Wayne,The Motto
2012,21,Rihanna,Where Have You Been
2012,22,Neon Trees,Everybody Talks
2012,23,Drake feat. Rihanna,Take Care
2012,24,David Guetta feat. Sia,Titanium
2012,25,Jason Mraz,I Won't Give Up
2012,26,Bruno Mars,It Will Rain
2012,27,"Kanye West, Big Sean, Pusha T, 2 Chainz",Mercy
2012,28,Justin Bieber,Boyfriend
2012,29,LMFAO feat. Lauren Bennett and GoonRock,Party Rock Anthem
2012,30,Alex Clare,Too Close
2012,31,Katy Perry,Part Of Me
2012,32,Snoop Dogg and Wiz Khalifa feat. Bruno Mars,"Young, Wild and Free"
2012,33,Taylor Swift,We Are Never Ever Getting Back Together
2012,34,Justin Bieber feat. Big Sean,As Long as You Love Me
2012,35,David Guetta feat. Nicki Minaj,Turn Me On
2012,36,Maroon 5 feat. Christina Aguilera,Moves Like Jagger
2012,37,P!nk,Blow Me (One Last Kiss)
2012,38,Owl City and Carly Rae Jepsen,Good Time
2012,39,Demi Lovato,Give Your Heart A Break
2012,40,Jay Z and Kanye West,Ni**As In Paris
2012,41,Katy Perry,The One That Got Away
2012,42,Calvin Harris,Feel So Close
2012,43,Adele,Someone Like You
2012,44,Usher,Scream
2012,45,Tyga,Rack City
2012,46,Jessie J,Domino
2012,47,Psy,Gangnam Style
2012,48,Pitbull feat. Chris Brown,International Love
2012,49,Phillip Phillips,Home
2012,50,David Guetta feat. Usher,Without You
2012,51,Gym Class Heroes feat. Neon Hitch,Ass Back Home
2012,52,Hunter Hayes,Wanted
2012,53,Luke Bryan,Drunk On You
2012,54,2 Chainz feat. Drake,No Lie
2012,55,Cher Lloyd,Want U Back
2012,56,Chris Brown,Don't Wake Me Up
2012,57,Big Sean feat. Nicki Minaj,Dance (A$$)
2012,58,Eric Church,Springsteen
2012,59,Karmin,Brokenhearted
2012,60,Gavin DeGraw,Not Over You
2012,61,Gym Class Heroes feat. Adam Levine,Stereo Hearts
2012,62,Pitbull,Back In Time
2012,63,J. Cole,Work Out
2012,64,Adele,Rumour Has It
2012,65,Calvin Harris feat. Ne-Yo,Let's Go
2012,66,Carrie Underwood,Good Girl
2012,67,Little Big Town,Pontoon
2012,68,Lumineers,Ho Hey
2012,69,Coldplay,Paradise
2012,70,Carrie Underwood,Blown Away
2012,71,Adele,Rolling In The Deep
2012,72,Usher,Climax
2012,73,Wiz Khalifa,"Work Hard, Play Hard"
2012,74,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself)
2012,75,Nicki Minaj,Pound The Alarm
2012,76,Kenny Chesney,Come Over
2012,77,Trey Songz,Heart Attack
2012,78,Kirko Bangz,Drank In My Cup
2012,79,Rihanna feat. Chris Brown,Birthday Cake
2012,80,B.o.B,So Good
2012,81,Train,50 Ways To Say Goodbye
2012,82,Toby Keith,Red Solo Cup
2012,83,Selena Gomez and The Scene,Love You Like A Love Song
2012,84,Chris Brown,Turn Up The Music
2012,85,Ke$ha,Die Young
2012,86,T-Pain feat. Wiz Khalifa and Lily Allen,5 O'Clock
2012,87,Christina Perri,A Thousand Years
2012,88,Jason Aldean,Take A Little Ride
2012,89,Rihanna,You Da One
2012,90,Havana Brown feat. Pitbull,We Run The Night
2012,91,Imagine Dragons,It's Time
2012,92,Ca$h Out,Cashin' Out
2012,93,Luke Bryan,I Don't Want This Night To End
2012,94,Rihanna,Diamonds
2012,95,Lee Brice,Hard To Love
2012,96,Kip Moore,Somethin' 'Bout A Truck
2012,97,Miguel,Adorn
2012,98,Jason Aldean,Fly Over States
2012,99,Eli Young Band,Even If It Breaks Your Heart
2012,100,Linkin Park,Burn It Down
